ticker,Index,marketCap,trailingPE,forwardPE,beta,trailingEps,industry,sector,fullTimeEmployees,country,ebitda,totalDebt,totalRevenue,grossProfits,freeCashflow,shortName,trailingPegRatio
UNP,0,141171621888,21.267326,19.511148,1.052,11.11,Railroads,Industrials,30146,United States,12179000320,33904001024,24245999616,13509000192,4643250176,Union Pacific Corporation,2.9734
UAL,0,26898857984,7.494086,6.8122416,1.442,10.99,Airlines,Industrials,109200,United States,8504000000,32924999680,57736998912,20137000960,2363875072,"United Airlines Holdings, Inc.",5.8036
UPS,0,88177074176,15.20146,11.819523,1.189,6.85,Integrated Freight & Logistics,Industrials,490000,United States,11612999680,25593999360,90909999104,19434999808,4268624896,"United Parcel Service, Inc.",1.5271
URI,0,51511705600,20.536407,16.912079,1.705,38.59,Rental & Leasing Services,Industrials,27900,United States,4524000256,13992999936,15578999808,6216999936,2394249984,"United Rentals, Inc.",1.6311
UNH,0,279898030080,12.920855,10.319398,0.453,23.88,Healthcare Plans,Healthcare,400000,United States,36238000128,81270996992,410057015296,90168000512,20096374784,UnitedHealth Group Incorporated,0.822
UHS,0,11891186688,10.361033,10.161344,1.318,17.81,Medical Care Facilities,Healthcare,99300,United States,2343207936,5094129152,16084073472,6869812224,849583872,"Universal Health Services, Inc.",
VLO,0,45283328000,49.34471,14.982384,0.972,2.93,Oil & Gas Refining & Marketing,Energy,9898,United States,5161999872,10853999616,122355998720,6055000064,4169374976,Valero Energy Corporation,6.6765
VTR,0,28405092352,190.69696,393.3125,0.908,0.33,REIT - Healthcare Facilities,Real Estate,498,United States,1928465024,12921492480,5055948800,2132519040,869675776,"Ventas, Inc.",1.7374
VLTO,0,25715578880,29.642857,27.666666,,3.5,Pollution & Treatment Controls,Industrials,17000,United States,1314000000,2814000128,5279000064,3163000064,773750016,Veralto Corp,4.1517
VRSN,0,26885447680,34.95971,33.100582,0.771,8.19,Software - Infrastructure,Technology,929,United States,1106499968,1791699968,1575399936,1383699968,760762496,"VeriSign, Inc.",2.4435
VRSK,0,42533130240,44.846607,41.70919,0.878,6.78,Consulting Services,Industrials,7800,United States,1404899968,3935399936,2930700032,2026599936,833550016,"Verisk Analytics, Inc.",4.102
VZ,0,183617683456,10.369048,9.207188,0.38,4.2,Telecom Services,Communication Services,99400,United States,49336999936,172533006336,135292002304,81199996928,17040874496,Verizon Communications Inc.,2.1595
VRTX,0,118029033472,,24.486946,0.418,-3.81,Biotechnology,Healthcare,6100,United States,4584399872,1649100032,11099700224,5892899840,2634387456,Vertex Pharmaceuticals Incorpor,
VTRS,0,10938697728,,3.4906366,0.892,-3.18,Drug Manufacturers - Specialty & Generic,Healthcare,32000,United States,4216499968,14458500096,14330200064,5830700032,6115174912,Viatris Inc.,0.1537
VICI,0,35325816832,13.372,12.245421,0.724,2.5,REIT - Diversified,Real Estate,27,United States,3498725888,17764276224,3881927936,3850885120,1063830016,VICI Properties Inc.,
V,0,701033021440,36.102615,28.34597,0.943,9.94,Credit Services,Financial Services,,United States,26225000448,20761999360,37620998144,36781998080,14747499520,Visa Inc.,2.0612
VST,0,65219608576,30.507935,27.855072,1.246,6.3,Utilities - Independent Power Producers,Utilities,6850,United States,6762999808,17713999872,18102999040,7478000128,2785625088,Vistra Corp.,5.996
VMC,0,35171368960,37.44585,29.321585,0.836,7.11,Building Materials,Basic Materials,11971,United States,2132999936,5533300224,7506599936,2060000000,859037504,Vulcan Materials Company (Holdi,2.3442
WRB,0,27120158720,16.587008,16.434483,0.432,4.31,Insurance - Property & Casualty,Financial Services,8606,United States,2400033024,3065665024,13929377792,6039561216,3696998400,W.R. Berkley Corporation,17.7703
GWW,0,50464698368,26.956375,24.946331,1.212,38.97,Industrial Distribution,Industrials,23500,United States,2916999936,2679000064,17238999040,6800000000,1247750016,"W.W. Grainger, Inc.",2.3268
WAB,0,36684279808,33.54773,25.249706,1.128,6.39,Railroads,Industrials,29500,United States,2184999936,4312000000,10499999744,3484999936,1158499968,Westinghouse Air Brake Technolo,
WBA,0,9927985152,,7.802721,0.746,-7.29,Pharmaceutical Retailers,Healthcare,193000,United States,3028999936,29998999552,154580992000,26473000960,4522250240,"Walgreens Boots Alliance, Inc.",
WMT,0,784954097664,42.03419,36.161766,0.693,2.34,Discount Stores,Consumer Defensive,2100000,United States,42757001216,68693000192,685086015488,170461003776,9960500224,Walmart Inc.,3.7542
DIS,0,222920998912,25.306122,24.07767,1.552,4.9,Entertainment,Communication Services,177080,United States,19120001024,42888998912,94039998464,34885001216,9386999808,Walt Disney Company (The),0.9795
WBD,0,27759067136,,-86.3077,1.517,-4.4,Entertainment,Communication Services,35000,United States,7584999936,37425999872,38342000640,16600999936,19488999424,"Warner Bros. Discovery, Inc. - ",
WM,0,91386855424,34.253395,28.141266,0.668,6.63,Waste Management,Industrials,61700,United States,6732000256,23836999680,22922000384,9031999488,1166375040,"Waste Management, Inc.",2.9028
WAT,0,20841277440,31.751587,27.085846,1.117,11.03,Diagnostics & Research,Healthcare,7600,United States,1037862976,1542098048,2983252992,1768093056,588827520,Waters Corporation,2.3061
WEC,0,33298442240,20.33918,19.988506,0.439,5.13,Utilities - Regulated Electric,Utilities,7000,United States,3583500032,20545499136,9069200384,3945200128,-755025024,"WEC Energy Group, Inc.",2.549
WFC,0,272049455104,15.035971,15.227687,1.155,5.56,Banks - Diversified,Financial Services,215367,United States,,328864006144,77254000640,77254000640,,Wells Fargo & Company,1.8981
WELL,0,99904249856,86.80114,83.93956,0.921,1.76,REIT - Healthcare Facilities,Real Estate,685,United States,3153949952,17012786176,8554464256,3351672064,2852324608,Welltower Inc.,3.3334
WST,0,15968358400,34.83699,29.555851,1.09,6.38,Medical Instruments & Supplies,Healthcare,10600,United States,756499968,307400000,2895800064,1000200000,233512496,"West Pharmaceutical Services, I",3.7336
WDC,0,23053860864,22.630136,7.5005674,1.543,2.92,Computer Hardware,Technology,51000,United States,2289999872,,15605000192,4456999936,1406375040,Western Digital Corporation,
WY,0,19168966656,53.938774,30.732557,1.169,0.49,REIT - Specialty,Real Estate,9400,United States,1142000000,5189000192,7090999808,1292999936,483500000,Weyerhaeuser Company,1.7776
WSM,0,21302024192,20.04514,21.302584,1.477,8.64,Specialty Retail,Consumer Cyclical,19600,United States,1636894976,1368814976,7781305856,3552940032,835529152,"Williams-Sonoma, Inc.",2.3192
WMB,0,71600029696,31.52688,28.057417,0.679,1.86,Oil & Gas Midstream,Energy,5829,United States,5696000000,27410999296,11082999808,6642999808,803500032,"Williams Companies, Inc. (The)",2.5497
WTW,0,30403295232,,16.950802,0.706,-0.46,Insurance Brokers,Financial Services,49000,United Kingdom,2556000000,5928000000,9811999744,4392000000,688875008,Willis Towers Watson Public Lim,
WDAY,0,64452247552,135.06145,29.12771,1.236,1.79,Software - Application,Technology,20515,United States,967000000,3392999936,8696000512,6578999808,2373750016,"Workday, Inc.",1.0613
WYNN,0,11044038656,28.243315,21.041832,1.372,3.74,Resorts & Casinos,Consumer Cyclical,28000,United States,1680557952,12184398848,6965449216,4773491200,494949632,"Wynn Resorts, Limited",4.0531
XEL,0,39329337344,20.055883,17.804178,0.385,3.4,Utilities - Regulated Electric,Utilities,11380,United States,5358000128,32391000064,13697999872,6048000000,-3678500096,Xcel Energy Inc.,2.7189
XYL,0,32190470144,35.75135,27.848421,1.123,3.7,Specialty Industrial Machinery,Industrials,23000,United States,1727000064,2136000000,8597999616,3228000000,985500032,Xylem Inc.,2.5589
YUM,0,41694748672,29.821072,24.671053,0.736,5.03,Restaurants,Consumer Cyclical,40000,United States,2747000064,12225999872,7737999872,3620999936,1278625024,"Yum! Brands, Inc.",2.0627
ZBRA,0,16462554112,30.56846,20.182043,1.754,10.59,Communication Equipment,Technology,9900,United States,963000000,2360999936,5113999872,2495000064,888625024,Zebra Technologies Corporation,1.4261
ZBH,0,18532421632,20.815556,10.89186,0.72,4.5,Medical Devices,Healthcare,17000,United States,2554400000,7325400064,7698500096,5481299968,1321200000,"Zimmer Biomet Holdings, Inc.",1.221
ZTS,0,70868205568,28.578094,25.107254,0.944,5.57,Drug Manufacturers - Specialty & Generic,Healthcare,13800,United States,3867000064,6778999808,9285999616,6589000192,2299624960,Zoetis Inc.,2.7098
YPF,0,12762317824,7.524475,6.868085,0.766,4.29,Oil & Gas Integrated,Energy,,Argentina,4219265089536,11001791512576,19163655438336,5234875170816,-1461666447360,YPF Sociedad Anonima,
GGAL,0,8195623936,6.6767015,7.1643257,1.023,7.64,Banks - Regional,Financial Services,5578,Argentina,,4654509850624,5662748180480,5519574564864,,Grupo Financiero Galicia S.A.,
BMA,0,4409027072,,6.916996,0.932,-0.8,Banks - Regional,Financial Services,8903,Argentina,,523127226368,2856117338112,2803753287680,,Banco Macro S.A.,
BBAR,0,3352052224,10.629871,12.125926,0.517,1.54,Banks - Regional,Financial Services,6399,Argentina,,1565690691584,2784762527744,2737369513984,,Banco BBVA Argentina S.A.,
CEPU,0,1768724992,43.592594,12.389474,0.116,0.27,Utilities - Regulated Electric,Utilities,,Argentina,301427949568,410474610688,748170051584,296248442880,139496062976,Central Puerto S.A.,
LOMA,0,1330859008,16.632353,13.0,1.063,0.68,Building Materials,Basic Materials,,Argentina,167775043584,200380792832,683243339776,184658427904,-10691885056,Loma Negra Compania Industrial ,
SUPV,0,962903296,28.289474,9.598214,1.041,0.38,Banks - Regional,Financial Services,3442,Argentina,,355531456512,797298982912,797298982912,,Grupo Supervielle S.A.,
TSLL,0,,67.47919,,,,,,,,,,,,,Direxion Daily TSLA Bull 2X Sha,
SOXL,0,,40.867764,,,,,,,,,,,,,Direxion Daily Semiconductor Bu,
SQQQ,0,,,,,,,,,,,,,,,ProShares UltraPro Short QQQ,
SOXS,0,,,,,,,,,,,,,,,Direxion Daily Semiconductor Be,
TQQQ,0,,36.82588,,,,,,,,,,,,,ProShares UltraPro QQQ,
TSLZ,0,,,,,,,,,,,,,,,ETF Opportunities Trust T-Rex 2,
SPY,0,573925818368,27.031727,,,,,,,,,,,,,SPDR S&P 500,
SPXS,0,,,,,,,,,,,,,,,Direxion Daily S&P 500 Bear 3X,
MSTU,0,,,,,,,,,,,,,,,ETF Opportunities Trust T-Rex 2,
HYG,0,15720372224,11.050966,1339.5001,,,,,,,,,,,,iShares iBoxx $ High Yield Corp,
QQQ,0,218650066944,32.577915,,,,,,,,,,,,,"Invesco QQQ Trust, Series 1",
MSTZ,0,,,,,,,,,,,,,,,ETF Opportunities Trust T-Rex 2,
TLT,0,9540609024,,-4348.5,,,,,,,,,,,,iShares 20+ Year Treasury Bond ,
FXI,0,4695151616,10.334952,,,,,,,,,,,,,iShares China Large-Cap ETF,
AMDL,0,,,,,,,,,,,,,,,GraniteShares 2x Long AMD Daily,
XLF,0,46990438400,18.803095,,,,,,,,,,,,,SPDR Select Sector Fund - Finan,
IBIT,0,,,,,,,,,,,,,,,iShares Bitcoin Trust ETF - iSh,
LQD,0,32009109504,32.97853,,,,,,,,,,,,,iShares iBoxx $ Investment Grad,
EWZ,0,5878120448,10.831347,,,,,,,,,,,,,iShares Inc iShares MSCI Brazil,
NVDQ,0,,,,,,,,,,,,,,,ETF Opportunities Trust T-Rex 2,
NVDX,0,,50.43994,,,,,,,,,,,,,ETF Opportunities Trust T-Rex 2,
TSLQ,0,,63.759075,,,,,,,,,,,,,Tradr 2X Short TSLA Daily ETF,
NVDL,0,,,,,,,,,,,,,,,GraniteShares 2x Long NVDA Dail,
SMST,0,,,,,,,,,,,,,,,Defiance Daily Target 2x Short ,
KWEB,0,,16.97991,,,,,,,,,,,,,KraneShares Trust KraneShares C,
